,комнаты,площадь,жилая площадь,площадь кухни,этаж,этажей в доме,год постройки,экология_1,экология_2,экология_3,социальные_1,социальные_2,социальные_3,здравоохранение_1,здравоохранение_2,магазины_1,магазины_2,цена,здравоохранение_1_y,здравоохранение_2_y,магазины_1_y,магазины_2_y,цена_y
5848,1.0,44.07883668774883,18.397513621800396,10.0,3,12.0,1985,0.006076152,B,B,30,5285,0,645.0,6,6,B,91785.48845797926,,,,,
5849,2.0,64.3788914382488,5.1454126764924855,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,168241.8370921503,,,,,
5850,1.0,39.08882153371778,21.0841059614637,7.0,11,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B,197375.45484708835,,,,,
5851,2.0,62.37714994763196,35.737959609436075,10.0,15,17.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B,292148.2479993152,30.0,2.0,8.0,B,292148.2479993152
5852,3.0,87.44633481676925,85.30670138151766,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,281057.0942163466,,0.0,1.0,B,281057.0942163466
5853,2.0,53.92360366174328,32.486776189197066,11.0,3,25.0,2003,0.460556389,B,B,20,4386,14,,1,5,B,304877.0801928317,,1.0,5.0,B,304877.0801928317
5854,1.0,50.06179779929124,24.60006592925688,13.0,4,8.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,366340.83759835776,100.0,0.0,3.0,B,366340.83759835776
5855,2.0,52.0353156352596,,1.0,6,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B,93237.86125275688,,,,,
5856,1.0,38.51489936224621,41.90588276833319,1.0,16,17.0,2017,0.007122317,B,B,1,264,0,,0,1,B,133050.40625136028,,,,,
5857,1.0,56.24599637547588,58.57267302958888,1.0,11,1.0,2016,0.042031587,B,B,37,6856,84,1940.0,2,5,B,445728.0918786518,1940.0,2.0,5.0,B,445728.0918786518
5858,1.0,36.17908279382785,20.62673171712352,6.0,4,12.0,1973,0.127375905,B,B,43,8429,3,,3,9,B,150829.1027707621,,,,,
5859,1.0,45.96645785692017,22.413074981120733,8.0,10,14.0,2002,0.13012277,B,B,8,1986,0,,0,0,B,136089.75563165502,,,,,
5860,1.0,46.848992722249015,22.597569066968564,8.0,8,10.0,2007,0.041116354,B,B,53,14892,4,,1,4,B,142483.7106867975,,,,,
5861,1.0,40.28883286353812,1.4872102545518542,0.0,11,0.0,2016,0.211401214,B,B,9,1892,0,,0,1,B,95779.60868703338,,,,,
5862,2.0,61.47234991295648,,0.0,14,17.0,1977,0.236108458,B,B,16,3893,27,,3,10,B,293158.9755633569,,3.0,10.0,B,293158.9755633569
5863,3.0,88.80569502520855,52.30758071345527,12.0,6,25.0,2019,0.069753361,B,B,53,13670,4,,1,11,B,306662.3196676105,,1.0,11.0,B,306662.3196676105
5864,3.0,87.58828762878491,84.91053499182188,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,245038.1883680728,,0.0,1.0,B,245038.1883680728
5865,2.0,51.31174802719736,31.339055199052247,8.0,11,17.0,1997,0.111627393,B,B,50,12238,8,1970.0,2,3,B,276023.6361461987,1970.0,2.0,3.0,B,276023.6361461987
5866,2.0,58.25705586106674,42.70401120267224,13.0,21,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B,320495.22751572705,229.0,1.0,3.0,B,320495.22751572705
5867,1.0,40.40210371544864,42.85985925233671,1.0,6,19.0,2017,0.211401214,B,B,9,1892,0,,0,1,B,97506.6810213959,,,,,
5868,2.0,41.71413716796879,24.690700411112594,6.0,7,12.0,1973,0.200146802,B,B,23,3975,8,770.0,2,0,B,234032.83622820093,770.0,2.0,0.0,B,234032.83622820093
5869,2.0,46.97442565615047,32.03553860351538,5.0,5,5.0,1962,0.460556389,B,B,20,4386,14,,1,5,B,208710.91445638184,,,,,
5870,1.0,16.117154278583573,8.822988302708039,0.0,2,5.0,1965,0.194489265,B,B,47,8004,3,125.0,3,5,B,79913.2678558117,,,,,
5871,2.0,78.55337463794241,,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,181955.27401276093,,,,,
5872,1.0,37.49458861355679,21.66907235633032,9.0,7,22.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B,175369.27194088284,,,,,
5873,2.0,49.69543002625967,31.151334787155207,5.0,3,5.0,1965,0.307466659,B,A,30,5048,9,325.0,2,5,B,175074.9187704664,,,,,
5874,2.0,44.56449791088932,33.526765569159146,5.0,1,5.0,1966,0.020741326,B,B,24,5613,5,1340.0,2,5,B,186952.68922463828,,,,,
5875,1.0,43.44426635232809,20.7024088953552,8.0,18,17.0,2010,0.020741326,B,B,24,5613,5,1340.0,2,5,B,168601.97480454494,,,,,
5876,1.0,42.44338850989541,4.723279823437145,1.0,8,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,117241.48701185363,,,,,
5877,1.0,31.672775440885204,19.81723329025549,8.0,7,9.0,1968,0.049637257,B,B,34,7759,0,229.0,1,3,B,175903.57494500186,,,,,
5878,2.0,44.65547244890982,27.22350454925681,6.0,5,5.0,1961,0.111627393,B,B,50,12238,8,1970.0,2,3,B,223383.8928484352,1970.0,2.0,3.0,B,223383.8928484352
5879,3.0,86.221496329231,3.0323340876274707,1.0,3,15.0,2017,0.072157581,B,B,2,629,1,,0,0,A,167544.24410576784,,,,,
5880,2.0,65.56106837250263,,1.0,14,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,168499.83512185368,,,,,
5881,1.0,33.2701357488681,,0.0,4,12.0,1977,0.236108458,B,B,16,3893,27,,3,10,B,149263.2562763025,,,,,
5882,2.0,60.66956648869783,,1.0,12,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,137434.45501347998,,,,,
5883,1.0,44.47430362597132,19.61818341262857,9.0,14,24.0,2012,0.069753361,B,B,53,13670,4,,1,11,B,135163.32187732178,,,,,
5884,3.0,77.33481366654698,46.8608904931877,9.0,7,17.0,1990,0.0,B,B,27,4798,0,30.0,2,8,B,304787.66261418874,30.0,2.0,8.0,B,304787.66261418874
5885,2.0,48.417370436066896,48.03351756597429,1.0,24,25.0,2015,0.069753361,B,B,53,13670,4,,1,11,B,268202.8885550532,,1.0,11.0,B,268202.8885550532
5886,2.0,54.92756868597071,33.01097177415857,9.0,6,17.0,1990,0.081943463,B,B,20,2738,20,,1,4,B,113863.77976179511,,,,,
5887,1.0,39.79573104561339,22.90230434869881,7.0,5,17.0,1985,0.0,B,B,23,5067,4,,2,6,B,230995.3157184167,,2.0,6.0,B,230995.3157184167
5888,2.0,59.89114301987495,34.83673830050567,10.0,11,22.0,1986,0.0,B,B,25,5027,4,46.0,1,1,B,423184.94005076814,46.0,1.0,1.0,B,423184.94005076814
5889,2.0,48.003717314109686,32.70067017701306,5.0,7,5.0,1961,0.036122292,B,B,24,4378,0,1036.0,1,1,B,180646.7823524708,,,,,
5890,1.0,42.19456992980356,,1.0,10,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,129198.86034235926,,,,,
5891,1.0,37.399443419034206,22.253301904677823,9.0,6,12.0,1978,0.035145267,B,B,42,9292,3,2620.0,0,3,B,178631.00196014837,,,,,
5892,3.0,76.77542504532225,47.137978373497646,9.0,12,17.0,1988,0.089039719,B,B,33,7976,5,,0,11,B,394360.1821027803,,0.0,11.0,B,394360.1821027803
5893,2.0,59.18107141501626,,0.0,3,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B,86633.32192294871,,,,,
5894,0.0,49.483501104334486,,0.0,16,0.0,2015,0.118537385,B,B,30,6207,1,1183.0,1,0,B,217009.33846251943,1183.0,1.0,0.0,B,217009.33846251943
5895,2.0,53.35298135561335,52.73151204863503,9.0,8,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,175616.22721724625,,,,,
5896,2.0,73.48091482544638,,1.0,13,1.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,376697.1215843856,,3.0,2.0,B,376697.1215843856
5897,3.0,60.63420054465988,43.754993624424245,6.0,9,9.0,1969,0.0001696759999999,B,B,36,5992,0,,1,1,B,230387.66550946303,,1.0,1.0,B,230387.66550946303
5898,1.0,46.31541210002106,23.194339476432,11.0,19,25.0,2009,0.069753361,B,B,53,13670,4,,1,11,B,87533.14808174847,,,,,
5899,2.0,45.42742249765149,35.5563259398511,5.0,5,9.0,1966,0.020741326,B,B,24,5613,5,1340.0,2,5,B,181662.0822841103,,,,,
5900,2.0,47.01417674909455,29.689944719589327,5.0,7,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,181631.0449322163,,,,,
5901,1.0,31.87343112109241,22.36312717617991,6.0,2,4.0,1962,0.371148999,B,B,34,7065,1,750.0,2,5,B,130365.026869043,,,,,
5902,2.0,61.03004139175594,36.09150823628677,10.0,17,22.0,1995,0.000991363,B,B,33,6783,3,,1,9,B,294824.0858386291,,1.0,9.0,B,294824.0858386291
5903,1.0,36.52800943176572,19.64538100731873,9.0,12,16.0,1983,0.486245621,B,B,13,2514,19,,0,6,B,219071.4034771808,,0.0,6.0,B,219071.4034771808
5904,3.0,75.20508254308312,50.92253291294014,8.0,2,5.0,1958,0.118537385,B,B,30,6207,1,1183.0,1,0,B,286893.7262745096,1183.0,1.0,0.0,B,286893.7262745096
5905,1.0,38.77622588614621,21.85590858646717,7.0,8,12.0,1972,0.100455735,B,B,43,7227,0,,1,6,A,160372.81677248358,,,,,
5906,3.0,75.08177165273419,74.71628965431384,1.0,13,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,211523.60058713928,,,,,
5907,1.0,33.05637401578583,19.66959622940071,5.0,8,3.0,1967,0.034331497,B,B,25,5487,3,,0,4,B,189076.9395022684,,,,,
5908,3.0,106.34924462668492,,0.0,7,0.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,504820.0579131246,176.0,5.0,5.0,B,504820.0579131246
5909,3.0,75.87805102260644,,1.0,15,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,207703.24127700855,,,,,
5910,2.0,54.63823550539608,33.67746657469261,8.0,11,12.0,1984,0.037316452,B,B,32,6748,93,562.0,4,10,B,297163.9838614121,562.0,4.0,10.0,B,297163.9838614121
5911,2.0,66.91260265711517,33.9041853297428,10.0,18,23.0,2008,0.333891544,B,B,30,6564,1,,0,0,B,306061.9018575077,,0.0,0.0,B,306061.9018575077
5912,3.0,77.91089059683281,45.10670654976175,10.0,4,17.0,1997,0.050755569,B,B,24,5469,1,145.0,0,1,B,313755.989612161,145.0,0.0,1.0,B,313755.989612161
5913,1.0,44.9200491285726,44.404519496977024,1.0,4,25.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,126650.68637993648,,,,,
5914,1.0,40.49979116717184,,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,123124.69052129984,,,,,
5915,1.0,39.58373768587651,21.132456716049123,10.0,8,16.0,2004,0.041116354,B,B,53,14892,4,,1,4,B,154045.5697295504,,,,,
5916,2.0,44.65291105382333,28.722856840875085,5.0,10,12.0,1974,0.127375905,B,B,43,8429,3,,3,9,B,207534.6590234661,,,,,
5917,1.0,43.07511457431436,45.75685102373175,1.0,15,25.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,155981.39769924482,,,,,
5918,2.0,60.52023711132944,37.576008378502,8.0,3,13.0,1958,0.341071945,B,B,27,5664,48,2300.0,3,11,B,324027.4407782486,2300.0,3.0,11.0,B,324027.4407782486
5919,3.0,66.76135850265763,40.19671166062433,7.0,13,14.0,1988,0.149666373,B,B,22,4789,2,4087.0,4,1,B,297365.8286224745,4087.0,4.0,1.0,B,297365.8286224745
5920,1.0,33.8633239632085,29.99329700286154,0.0,5,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B,66883.28031837584,,,,,
5921,3.0,109.5599042997087,56.9278183419672,13.0,4,25.0,2009,0.069753361,B,B,53,13670,4,,1,11,B,461975.7705759389,,1.0,11.0,B,461975.7705759389
5922,2.0,46.22964473350298,30.83689820085388,5.0,7,14.0,1972,0.038692987,B,B,28,6533,1,1015.0,2,5,B,223678.7392163124,1015.0,2.0,5.0,B,223678.7392163124
5923,2.0,80.24618674067246,41.5488772314843,14.0,20,30.0,2011,0.0,B,B,36,6714,2,2672.0,0,2,B,451810.0612786598,2672.0,0.0,2.0,B,451810.0612786598
5924,3.0,115.25474136772252,56.40401756230901,19.0,16,17.0,2012,0.035145267,B,B,42,9292,3,2620.0,0,3,B,565355.9389967453,2620.0,0.0,3.0,B,565355.9389967453
5925,4.0,101.8280903752867,97.2638859925635,10.0,22,25.0,2017,0.069753361,B,B,53,13670,4,,1,11,B,434032.19881722704,,1.0,11.0,B,434032.19881722704
5926,2.0,80.32885920456471,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,231908.27808894985,30.0,2.0,4.0,B,231908.27808894985
5927,2.0,46.98982040423668,32.84982526167725,5.0,9,9.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B,166394.25491838928,,,,,
5928,2.0,42.36240216437098,24.45023454418911,6.0,13,17.0,1974,0.127375905,B,B,43,8429,3,,3,9,B,208793.45650635543,,,,,
5929,1.0,41.70761220459264,21.75509607866584,8.0,5,17.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,190087.9037815587,,,,,
5930,1.0,54.72812420298466,,1.0,5,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,102859.93435873164,,,,,
5931,1.0,39.95878753007461,22.63484640743236,8.0,14,16.0,1980,0.101872465,B,B,23,4583,3,,3,3,B,203798.5291211973,,,,,
5932,1.0,41.40946129410274,41.24678540969218,1.0,3,17.0,2016,0.041124634,B,B,46,9515,5,,1,10,B,190891.69391079916,,,,,
5933,2.0,44.96352954533676,30.28228620713121,5.0,2,9.0,1966,0.093442564,B,B,23,4635,5,3300.0,2,4,B,268535.15550754353,3300.0,2.0,4.0,B,268535.15550754353
5934,1.0,32.7389453542636,23.124698282920694,5.0,5,9.0,1962,0.019508796,B,B,37,7687,11,176.0,5,5,B,176739.17411946208,,,,,
5935,1.0,36.63206375065329,21.867569760449552,9.0,13,12.0,1974,0.036122292,B,B,24,4378,0,1036.0,1,1,B,160587.24042441437,,,,,
5936,1.0,53.58001145121727,,9.0,14,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,134850.66830939075,,,,,
5937,1.0,32.58555728807074,21.09060403893493,6.0,5,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,145834.22082293153,,,,,
5938,2.0,55.35845511803225,34.303293817084146,11.0,3,19.0,2000,0.0,B,B,27,4798,0,30.0,2,8,B,238229.0240838835,30.0,2.0,8.0,B,238229.0240838835
5939,1.0,33.20933548738583,20.290246700350146,5.0,9,9.0,1969,0.049637257,B,B,34,7759,0,229.0,1,3,B,186933.36949519868,,,,,
5940,3.0,60.78433596107278,45.43170733222587,5.0,6,5.0,1969,0.069660344,B,B,31,6119,4,,1,2,B,204490.19173971823,,,,,
5941,2.0,61.31306667030389,,1.0,6,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,150684.16234950782,,,,,
5942,1.0,31.60726209231571,22.81232839622308,5.0,3,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B,134903.17295862298,,,,,
5943,1.0,40.09199123745164,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,134531.95808323455,,,,,
5944,1.0,40.33798661072887,24.81122035005217,8.0,5,12.0,1984,0.407276235,A,B,9,1768,0,370.0,0,0,A,125817.70945460867,,,,,
5945,1.0,43.14938004850335,,0.0,15,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,160617.18641839802,,,,,
5946,2.0,60.81748927486127,31.96974194471764,1.0,10,10.0,2017,0.017647053,B,B,2,469,0,,0,0,B,194147.4671821566,,,,,
5947,2.0,53.949294449682505,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,146596.32784172718,,,,,
5948,2.0,61.63679502991506,33.055403456144326,9.0,10,14.0,1980,0.0,B,B,25,5027,4,46.0,1,1,B,412668.4370163375,46.0,1.0,1.0,B,412668.4370163375
5949,2.0,49.69329117330749,32.80475431907527,5.0,5,5.0,1965,0.034331497,B,B,25,5487,3,,0,4,B,201583.8835472572,,,,,
5950,3.0,82.63059041736112,,0.0,11,0.0,1977,0.017647053,B,B,2,469,0,,0,0,B,221431.0000819052,,0.0,0.0,B,221431.0000819052
5951,3.0,62.98059807510806,48.756101946504906,5.0,5,5.0,1966,0.1363303,B,B,30,6141,10,262.0,3,6,B,222375.0742111562,262.0,3.0,6.0,B,222375.0742111562
5952,3.0,59.11593611609647,44.37069124678921,5.0,1,5.0,1964,0.16909109,B,B,19,3856,10,,2,5,B,235110.86482982672,,2.0,5.0,B,235110.86482982672
5953,3.0,62.68336384378135,45.36752845886768,6.0,1,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,93834.25292758035,,,,,
5954,1.0,41.04126671995856,24.20051792121292,8.0,2,12.0,1984,0.040242764,B,B,25,3478,11,2729.0,3,1,B,180467.65857088013,,,,,
5955,3.0,80.2172365570628,51.13272065063365,8.0,3,4.0,1960,0.101872465,B,B,23,4583,3,,3,3,B,305609.04751012736,,3.0,3.0,B,305609.04751012736
5956,1.0,33.72521977194977,21.606261521959706,5.0,3,5.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B,151827.17787566714,,,,,
5957,3.0,86.34142121816583,,1.0,22,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,264403.06237989914,,0.0,1.0,B,264403.06237989914
5958,3.0,77.8470569965379,2.9414369281509494,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,221644.91609761515,540.0,0.0,0.0,B,221644.91609761515
5959,2.0,44.81511435224204,25.38526346590487,5.0,3,5.0,1962,0.306977489,B,B,27,5148,14,1575.0,5,7,B,174020.99938621122,,,,,
5960,1.0,38.18853471280106,21.415271145409413,10.0,17,16.0,1984,0.0,B,B,36,6714,2,2672.0,0,2,B,202179.28094936511,,,,,
5961,2.0,66.91550117059461,,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,204163.59016787008,,,,,
5962,3.0,78.3004259498352,43.61818441907239,7.0,4,5.0,1957,0.161975568,B,A,31,7010,5,4508.0,3,7,B,391183.502228878,4508.0,3.0,7.0,B,391183.502228878
5963,2.0,62.92067333721565,1.5914202843187928,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,180234.1420075477,,,,,
5964,3.0,84.29388905267966,47.33004606506872,11.0,10,17.0,2004,0.300322518,B,B,52,10311,6,,1,9,B,480252.2229392561,,1.0,9.0,B,480252.2229392561
5965,1.0,43.853363096155576,23.656628782330756,8.0,6,12.0,1985,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,180178.82573165148,,,,,
5966,2.0,45.49688952822687,30.600360786040277,5.0,2,5.0,1968,0.038692987,B,B,28,6533,1,1015.0,2,5,B,221071.4541620917,1015.0,2.0,5.0,B,221071.4541620917
5967,1.0,32.712188479732994,17.725535226969196,5.0,3,5.0,1963,0.035145267,B,B,42,9292,3,2620.0,0,3,B,156935.28802483654,,,,,
5968,2.0,65.86100962681658,34.304029498913565,12.0,12,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,178955.4972942505,,,,,
5969,2.0,51.99336339710515,33.273699979715275,9.0,12,12.0,1979,0.0077202819999999,B,B,38,4788,2,,0,4,B,200144.80650171352,,,,,
5970,3.0,78.80120387975708,45.482889872471496,10.0,6,22.0,2009,0.135649789,B,B,46,7960,6,350.0,3,11,B,448317.2234687677,350.0,3.0,11.0,B,448317.2234687677
5971,1.0,41.78327326605026,41.25301751766285,1.0,8,12.0,2016,0.011654127,B,B,4,915,0,,0,0,B,118352.51702308135,,,,,
5972,3.0,60.47716817604987,48.44212257201667,5.0,4,5.0,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B,243511.0535247732,262.0,3.0,6.0,B,243511.0535247732
5973,3.0,86.37865490142771,,1.0,6,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,270210.5465782196,,0.0,1.0,B,270210.5465782196
5974,3.0,81.42075144937735,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,223779.5130611297,,0.0,1.0,B,223779.5130611297
5975,1.0,37.753194688463104,20.26531021795625,6.0,5,9.0,1974,0.300322518,B,B,52,10311,6,,1,9,B,189934.3108999119,,,,,
5976,2.0,56.33479212073828,31.77658992211905,8.0,14,14.0,2001,0.178916796,B,B,18,3594,4,192.0,1,5,B,312132.00770766736,192.0,1.0,5.0,B,312132.00770766736
5977,3.0,76.33890646557252,48.28218702479071,10.0,2,21.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B,413742.1151430987,3300.0,2.0,4.0,B,413742.1151430987
5978,2.0,72.09946240599034,,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,248637.2700533616,,0.0,2.0,B,248637.2700533616
5979,1.0,39.47011037484492,41.23786511574848,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,140585.83016949063,,,,,
5980,1.0,57.35973995620972,31.336783490706395,10.0,4,6.0,1957,0.236108458,B,B,16,3893,27,,3,10,B,118754.63647973242,,,,,
5981,2.0,59.36650544097894,39.64775009012895,9.0,14,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,142370.8772054661,,,,,
5982,2.0,68.1214928268852,68.76468283973415,1.0,2,4.0,2016,0.43788524,B,B,23,5735,3,1084.0,0,5,B,177948.1330010561,,,,,
5983,1.0,27.29875679835603,15.250473786584385,3.0,1,5.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B,126918.47056621428,,,,,
5984,3.0,83.34132288421362,47.4995515769038,8.0,8,14.0,1998,0.161531741,B,B,25,5648,1,30.0,2,4,B,259387.8345005739,30.0,2.0,4.0,B,259387.8345005739
5985,2.0,66.12921387866757,68.74946255743052,1.0,17,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,192752.04348657085,,,,,
5986,3.0,77.0401399287289,46.0303175211256,8.0,18,22.0,1989,0.428825818,B,B,25,5011,8,730.0,0,2,B,296659.6788870628,730.0,0.0,2.0,B,296659.6788870628
5987,2.0,61.698048389762526,35.134879332935405,8.0,11,17.0,2004,0.133215333,B,B,49,11395,3,1406.0,3,4,A,286117.20238598576,1406.0,3.0,4.0,A,286117.20238598576
5988,1.0,41.31232173755167,16.194495439233485,9.0,19,21.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B,255884.7732558867,3300.0,2.0,4.0,B,255884.7732558867
5989,2.0,58.300733839377614,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,161079.4752070091,,,,,
5990,1.0,39.18244623604867,21.611681257075624,10.0,7,22.0,2001,0.069753361,B,B,53,13670,4,,1,11,B,224753.1068580684,,1.0,11.0,B,224753.1068580684
5991,1.0,36.03029737426965,22.04162976941353,10.0,11,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B,147890.87285556886,,,,,
5992,4.0,120.88155050899864,73.39807352315592,12.0,14,17.0,2000,0.178916796,B,B,18,3594,4,192.0,1,5,B,585105.2286706542,192.0,1.0,5.0,B,585105.2286706542
5993,2.0,53.13322569565722,32.03049204485908,11.0,10,16.0,1984,0.319809354,B,B,25,4756,16,2857.0,5,8,B,244900.2503085561,2857.0,5.0,8.0,B,244900.2503085561
5994,1.0,42.489315458210925,,1.0,8,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,123275.81677408757,,,,,
5995,1.0,34.3919435528626,20.43916217364924,7.0,3,9.0,1971,0.089039719,B,B,33,7976,5,,0,11,B,151793.0239246934,,,,,
5996,1.0,35.094211623218435,16.958699225586404,5.0,4,5.0,1960,0.015016892,B,B,17,3079,59,2890.0,0,8,B,243727.2666578907,2890.0,0.0,8.0,B,243727.2666578907
5997,3.0,78.74785283645187,33.88575957251312,11.0,2,5.0,1955,0.161975568,B,A,31,7010,5,4508.0,3,7,B,606958.9375101448,4508.0,3.0,7.0,B,606958.9375101448
5998,2.0,38.74388160639215,25.54285102784993,6.0,4,14.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B,179300.10390428413,,,,,
5999,1.0,39.273009215677774,24.401512183961305,8.0,2,14.0,1970,0.136244425,B,B,11,2370,0,,0,1,B,119163.24935918314,,,,,
6000,1.0,50.37621690535747,48.93287442453343,1.0,19,17.0,2019,0.23861713,B,B,26,3889,6,705.0,3,6,B,267416.6484807433,705.0,3.0,6.0,B,267416.6484807433
6001,3.0,75.45295462681956,44.78425988507637,8.0,6,9.0,1990,0.111627393,B,B,50,12238,8,1970.0,2,3,B,362621.5371756108,1970.0,2.0,3.0,B,362621.5371756108
6002,2.0,45.84847575709514,31.68101209001095,5.0,3,9.0,1971,0.313924552,B,B,22,4625,11,3855.0,2,10,B,210411.34434673013,,,,,
6003,2.0,46.7125380576577,30.91238707744048,5.0,4,12.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,231778.5011435038,325.0,2.0,5.0,B,231778.5011435038
6004,2.0,47.25524927715835,28.832322813711308,6.0,3,9.0,1967,0.149666373,B,B,22,4789,2,4087.0,4,1,B,185394.60910518843,,,,,
6005,2.0,63.72879953849176,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,154567.60319064785,,,,,
6006,1.0,39.38818928482445,19.4725973170967,10.0,13,25.0,2006,0.460556389,B,B,20,4386,14,,1,5,B,286210.0310816469,,1.0,5.0,B,286210.0310816469
6007,2.0,58.63486587397398,,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,179772.35500744413,,,,,
6008,2.0,46.048603835149706,29.97964463140244,6.0,3,9.0,1972,0.0001696759999999,B,B,36,5992,0,,1,1,B,192771.85735731755,,,,,
6009,1.0,39.154099514524326,39.07141857814284,0.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,133824.7339926525,,,,,
6010,2.0,64.28147708205053,,1.0,12,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,155319.53145943294,,,,,
6011,2.0,63.09665515823187,,1.0,2,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,185618.9398853508,,,,,
6012,3.0,76.44158805957973,45.8673179360346,10.0,10,17.0,2001,0.000991363,B,B,33,6783,3,,1,9,B,494798.6603396621,,1.0,9.0,B,494798.6603396621
6013,2.0,41.33836863687501,23.266062431825127,5.0,8,14.0,1974,0.219006007,B,B,28,6746,3,,1,4,B,182874.0175739025,,,,,
6014,1.0,44.765423137888185,43.27716367944797,1.0,5,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,158132.02253411696,,,,,
6015,1.0,42.842522907868826,20.10397564659656,8.0,6,14.0,1994,0.041365446,B,B,31,5569,0,,1,4,B,182802.4219970832,,,,,
6016,2.0,56.203601357026,34.29290115078813,8.0,13,17.0,1988,0.135649789,B,B,46,7960,6,350.0,3,11,B,339230.9315433815,350.0,3.0,11.0,B,339230.9315433815
6017,1.0,49.3152991459669,,1.0,10,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,136562.34637427534,,,,,
6018,3.0,72.59919926501759,44.56375336946586,8.0,20,21.0,1994,0.428825818,B,B,25,5011,8,730.0,0,2,B,303995.51879916573,730.0,0.0,2.0,B,303995.51879916573
6019,1.0,41.33845769478576,19.550828449739136,8.0,15,15.0,1975,0.265088676,B,B,37,5288,0,1937.0,3,2,B,229025.0935717269,1937.0,3.0,2.0,B,229025.0935717269
6020,1.0,33.104130331576535,21.64684669602681,5.0,3,5.0,1962,0.333891544,B,B,30,6564,1,,0,0,B,148274.09810518302,,,,,
